I_real,I_est,I_prob,Calc_time,R
52883703,0,"[0.05670867 0.04985159 0.02340622 0.05667758 0.02969635 0.03865794
 0.07712093 0.0447175  0.09664678 0.03345633 0.01887499 0.04433097
 0.02333435 0.01841968 0.07003634 0.05271669 0.04484711 0.02231427
 0.0834441  0.0229533  0.05551524 0.03627305]",98.57604598999023,1
1031150558,0,"[0.0330423  0.06098764 0.02889947 0.02160917 0.08242692 0.0470546
 0.04520626 0.07239713 0.0421265  0.03864438 0.03799617 0.02364043
 0.05089255 0.03218865 0.05209983 0.0723438  0.0277811  0.04998775
 0.02834977 0.02874745 0.02932989 0.06934839 0.02489987]",96.8643388748169,1
1020814482,0,"[0.01761174 0.02413544 0.06496526 0.03885186 0.04843585 0.05115556
 0.04039206 0.10392504 0.04631105 0.03618257 0.03279771 0.05262089
 0.02969822 0.02507284 0.06760917 0.0491941  0.04107645 0.04162206
 0.04354391 0.01617523 0.04469521 0.03786824 0.02235688 0.02370266]",92.47161197662354,1
1026582059,0,"[0.02361875 0.03745704 0.04164056 0.02979978 0.05794678 0.05564098
 0.04329653 0.08419144 0.03749736 0.0520908  0.04340125 0.04471122
 0.02983749 0.03506821 0.05957436 0.05565736 0.0282296  0.04847921
 0.03467785 0.03742594 0.02792299 0.04678199 0.01650587 0.02854665]",90.72238492965698,1
1015461098,0,"[0.02625501 0.03980148 0.04157303 0.03838071 0.0412417  0.05604441
 0.0463301  0.06777989 0.03636774 0.03474536 0.03099785 0.03218753
 0.01863541 0.02853446 0.05590622 0.05445797 0.03187941 0.04040281
 0.03155249 0.03323875 0.02546362 0.05350488 0.02429747 0.02946035
 0.08096133]",87.3502550125122,1
1078372140,0,"[0.0318442  0.02548546 0.06960588 0.04012743 0.02546256 0.02733969
 0.05698007 0.04580224 0.0505296  0.01966959 0.02385042 0.05055908
 0.02417461 0.01231471 0.04575654 0.03610026 0.09075789 0.03669473
 0.06584343 0.02045295 0.05499923 0.0250696  0.02298634 0.02207495
 0.03562614 0.0398924 ]",77.51083898544312,1
1016079347,0,"[0.01454509 0.0491341  0.03928281 0.02282074 0.04666213 0.05779001
 0.03708992 0.05490355 0.02775373 0.06621142 0.03533742 0.03443655
 0.04050808 0.03059164 0.04445932 0.03644243 0.02683379 0.04557021
 0.03021012 0.05144966 0.02498137 0.03615563 0.00781579 0.01095525
 0.05233495 0.04913454 0.02658976]",78.64962482452393,1
1032473955,0,"[0.02863607 0.0478547  0.02757815 0.02609488 0.05281767 0.04018421
 0.03047797 0.05326789 0.02852492 0.03088853 0.0426749  0.02820137
 0.04748176 0.04787548 0.03707618 0.04721772 0.01162353 0.03971186
 0.0181567  0.04259597 0.01753    0.03952873 0.01888521 0.0264327
 0.07145851 0.0357864  0.02234784 0.03909014]",89.08208703994751,1
1052401998,0,"[0.02060676 0.03372117 0.03052541 0.0167875  0.0342421  0.04249709
 0.03484799 0.04991415 0.02438338 0.02027989 0.02770625 0.03764745
 0.02627018 0.02248137 0.050576   0.05756174 0.03455618 0.04224337
 0.02336469 0.02441773 0.03040418 0.05474964 0.01332731 0.03797989
 0.05666853 0.04156887 0.02633898 0.04017496 0.04415726]",81.72265887260437,1
1031137228,0,"[0.01323906 0.09027222 0.03231924 0.01846918 0.019064   0.03157093
 0.02590882 0.01973137 0.03116164 0.047113   0.05014176 0.03946481
 0.06074313 0.02677757 0.02485486 0.02629668 0.01877488 0.02216028
 0.02292395 0.0392864  0.02160776 0.03028572 0.02730007 0.03141193
 0.03072291 0.03371963 0.02302667 0.05431429 0.04926832 0.03806892]",31.741878986358643,1
1031137228,0,"[0.02248386 0.04596137 0.02679981 0.02694658 0.03682423 0.02866061
 0.02694658 0.05143633 0.02295014 0.03307537 0.02974395 0.02743851
 0.03588352 0.03757272 0.03596062 0.03900921 0.02953044 0.03519568
 0.02806508 0.03853324 0.02424136 0.03267644 0.02347104 0.02426663
 0.04983151 0.03613677 0.02996077 0.03980977 0.04175516 0.03883273]",37.193716049194336,0
1031137228,0,"[0.01406621 0.06433883 0.03175336 0.01725915 0.02999146 0.03724976
 0.02653688 0.02639319 0.02558654 0.05709229 0.04003374 0.03470729
 0.05714549 0.02854217 0.02685304 0.02891227 0.02285602 0.0270386
 0.02592486 0.05603019 0.02204647 0.02940717 0.01373025 0.02231804
 0.0333056  0.03639522 0.03303246 0.06270095 0.03579188 0.0329606 ]",29.697736024856567,0
1026586874,0,"[0.01924463 0.03000284 0.04404346 0.04644223 0.03268009 0.04376275
 0.03060056 0.04542977 0.01719241 0.0122119  0.02952852 0.0537301
 0.01383688 0.01817485 0.04145177 0.03077153 0.0391094  0.04932157
 0.02747911 0.01137492 0.03141031 0.03885505 0.01657754 0.01405961
 0.03923607 0.04921326 0.03444859 0.06381113 0.02427523 0.05172393]",91.03544616699219,1
1031137228,0,"[0.02525683 0.06437987 0.01913459 0.00352338 0.08687642 0.06968916
 0.00352338 0.0184214  0.01244317 0.06671191 0.02182566 0.01150477
 0.09077771 0.02105698 0.01334081 0.01439103 0.0084316  0.01215105
 0.03755585 0.10556796 0.02111075 0.01350162 0.00683923 0.00962233
 0.01598158 0.03614756 0.03696697 0.07094796 0.0506939  0.01492887
 0.0166957 ]",34.30130386352539,0
1020821129,0,"[0.01739252 0.04223941 0.03118148 0.01955314 0.03417052 0.04077054
 0.03275352 0.03926745 0.02300501 0.03461729 0.02838771 0.02339827
 0.0248532  0.03774385 0.0387731  0.0338829  0.02289648 0.03149256
 0.02233137 0.01733563 0.02661976 0.0548275  0.01665468 0.03989742
 0.03909318 0.04669416 0.01632537 0.03435892 0.03805576 0.05350088
 0.03792641]",79.35858297348022,1
550555,0,"[0.01713436 0.02849319 0.08385831 0.03319255 0.01261589 0.02751369
 0.03359906 0.02643139 0.05300673 0.01795046 0.02518319 0.05064969
 0.01184834 0.00931158 0.04979289 0.02876707 0.01927883 0.02907408
 0.0334802  0.01298903 0.05090787 0.0343558  0.01709155 0.02120931
 0.03983683 0.04337967 0.03733282 0.03314451 0.02446895 0.03690618
 0.03064735 0.02654865]",87.04156398773193,1
1020828667,0,"[0.01526401 0.03803418 0.03163966 0.02651299 0.02239674 0.02637852
 0.02651299 0.02671275 0.02768521 0.02495794 0.0337307  0.03306038
 0.03333294 0.02808523 0.03438363 0.0309146  0.03309392 0.0295023
 0.03292906 0.03091972 0.03040376 0.02928741 0.0273274  0.02444297
 0.02897839 0.03414227 0.03185902 0.03549074 0.03107107 0.03474082
 0.03691239 0.03569603 0.03360027]",97.48655390739441,1
550555,0,"[0.01704821 0.03994584 0.04706805 0.02947532 0.01543799 0.03132951
 0.02825601 0.02417224 0.03486427 0.02237089 0.0201914  0.03597361
 0.0123957  0.00964749 0.03713759 0.02307343 0.018265   0.02284841
 0.02685934 0.01594561 0.02779367 0.03376737 0.02483615 0.01624534
 0.03869186 0.05203521 0.03705951 0.02566069 0.02522511 0.03059162
 0.02615969 0.02666711 0.0899001  0.03306067]",43.24098300933838,0
1031137228,0,"[0.02047022 0.04408774 0.02502947 0.02176089 0.03087661 0.02307667
 0.02176089 0.03922489 0.02184131 0.02689839 0.02697332 0.02561122
 0.03279939 0.03725463 0.03301543 0.03739276 0.02767223 0.03412727
 0.02614988 0.03588708 0.02318262 0.03057383 0.02114264 0.02179325
 0.03795748 0.02642031 0.02329309 0.029943   0.03288244 0.03023316
 0.033915   0.03012598 0.03418335 0.03244358]",45.56266689300537,0
1031137228,0,"[0.01236549 0.04958004 0.0279876  0.01884442 0.02982268 0.02696877
 0.02129459 0.02753034 0.02609551 0.04510151 0.0308641  0.03054016
 0.05016381 0.02611519 0.02919018 0.02986977 0.02803263 0.02908252
 0.02903131 0.04726074 0.0198941  0.0318913  0.01782068 0.0207306
 0.02973139 0.02566755 0.02177967 0.04777501 0.030363   0.02718173
 0.02526845 0.02272332 0.02879823 0.03463362]",55.70136308670044,0
1013640808,0,"[0.0146647  0.04464626 0.02870058 0.01728614 0.04384499 0.03643635
 0.02625684 0.02877875 0.02303895 0.03645035 0.04392239 0.02236303
 0.05379323 0.04717404 0.03161104 0.0250262  0.02111582 0.027087
 0.02156555 0.07115445 0.02472649 0.02686877 0.00869206 0.01711199
 0.03082309 0.02213862 0.01822402 0.03426793 0.03763501 0.02534943
 0.01573184 0.02795039 0.02109339 0.02447029]",93.79740500450134,1
1020813120,0,"[0.01393016 0.0226317  0.08212036 0.0359972  0.01534998 0.02609918
 0.03234351 0.02119308 0.04240203 0.01072904 0.02895297 0.05386984
 0.0124364  0.01377727 0.04275811 0.02893617 0.03013804 0.0263157
 0.04262899 0.01259926 0.03654094 0.0268196  0.01274183 0.01535193
 0.02620251 0.02308749 0.03883569 0.02385937 0.02816129 0.02919819
 0.02374018 0.0233542  0.05356157 0.02000888 0.02332733]",36.759526014328,0
1031137228,0,"[0.01240296 0.03689775 0.04008198 0.02002639 0.0232629  0.02720924
 0.02435358 0.01888117 0.03232758 0.03238556 0.04687963 0.03487247
 0.05252738 0.02782248 0.02931374 0.0321904  0.02546486 0.03080678
 0.02547329 0.03114596 0.02050626 0.0403754  0.01645031 0.02743062
 0.0229236  0.02145978 0.01916406 0.03525917 0.03310809 0.02767727
 0.0220038  0.02555296 0.02318692 0.02473103 0.03584464]",133.22201681137085,0
1031137228,0,"[0.01375802 0.04900579 0.03750427 0.00642516 0.02004996 0.02926244
 0.01834283 0.01409197 0.02829366 0.04097287 0.05341444 0.0344186
 0.06299807 0.02693911 0.02160746 0.02560154 0.01201227 0.02897452
 0.0191359  0.03687581 0.02251619 0.03043973 0.02250973 0.03315553
 0.02225539 0.02406465 0.01768027 0.04069679 0.04239816 0.02802899
 0.01833982 0.01524704 0.02340673 0.04078986 0.03878642]",66.8672890663147,0
1020813120,0,"[0.0171626  0.02548402 0.11279717 0.01606207 0.01427077 0.0323969
 0.03299648 0.02365821 0.0431577  0.00885887 0.02589221 0.05445805
 0.01380682 0.01299226 0.04552563 0.02304359 0.03582822 0.02660572
 0.04603406 0.01652566 0.05365437 0.01877721 0.01363407 0.01401751
 0.01809059 0.02532014 0.03944273 0.02507301 0.01505165 0.02043966
 0.02408594 0.01812525 0.05128765 0.01369784 0.02174537]",106.91256403923035,0
1019115391,0,"[0.01526373 0.03335182 0.02834786 0.01675956 0.03619717 0.03798405
 0.01452675 0.02088611 0.02849301 0.02503342 0.07631897 0.0466497
 0.0533185  0.04732588 0.01974619 0.02074263 0.01302801 0.02316212
 0.0216952  0.02393869 0.04108176 0.04436704 0.01217226 0.0277405
 0.01721629 0.01689942 0.02192094 0.02541098 0.03037073 0.03387057
 0.02689499 0.03806289 0.01529702 0.01133906 0.03458619]",71.06798386573792,1
1010224167,0,"[0.01161568 0.03303596 0.0269739  0.01530404 0.0326963  0.06323007
 0.02190657 0.02320205 0.02537817 0.02781222 0.04882765 0.03126557
 0.03745967 0.04121734 0.0271995  0.02476199 0.01119868 0.03053279
 0.02012381 0.02879199 0.02534178 0.03780411 0.02315274 0.02962264
 0.02618642 0.02947424 0.01375156 0.03417679 0.03278157 0.02599604
 0.02648041 0.04629471 0.02278377 0.01136739 0.03225187]",60.78673315048218,1
1007386914,0,"[0.01538711 0.03683411 0.03107451 0.0211382  0.02703533 0.03095305
 0.02225115 0.01705852 0.03043725 0.04371568 0.02710572 0.04259036
 0.04264421 0.02047236 0.02999042 0.02892234 0.02649333 0.02391661
 0.03213111 0.0422949  0.03173458 0.03825365 0.01492665 0.03006412
 0.0257602  0.01956622 0.02180673 0.03774323 0.02925548 0.03345447
 0.01890135 0.01938465 0.02146882 0.03149798 0.0337356 ]",83.2464668750763,1
1075688475,0,"[0.01908971 0.03786901 0.01991719 0.01956666 0.0412607  0.03672219
 0.01586116 0.02859154 0.02241707 0.04758471 0.02264481 0.02214068
 0.04054395 0.03459751 0.02343096 0.02928288 0.02290803 0.02911477
 0.02178052 0.06766643 0.01574809 0.03872827 0.01869275 0.01886213
 0.02841849 0.01914765 0.01221049 0.03514782 0.02334944 0.02562766
 0.01939589 0.01957298 0.01765563 0.02413724 0.03452257 0.04579242]",102.09177613258362,1
1018515455,0,"[0.03072527 0.03861611 0.04090219 0.01186814 0.02596456 0.027874
 0.024618   0.0240922  0.03119055 0.02360113 0.01341619 0.02275148
 0.02472516 0.01358467 0.02969459 0.02537112 0.03194444 0.02912266
 0.03313952 0.03508565 0.02871984 0.02921007 0.03555821 0.0236292
 0.02770619 0.01702373 0.02573373 0.0212652  0.02377695 0.02759194
 0.01944069 0.02343603 0.0339567  0.02587702 0.02182037 0.03282356
 0.04414291]",83.76626801490784,1
1020824328,0,"[0.01542197 0.02723757 0.02323079 0.02365125 0.02891567 0.03195802
 0.02365125 0.02594675 0.0259034  0.02644321 0.02178618 0.02117915
 0.02593348 0.02457651 0.02982793 0.02901445 0.02678249 0.02946652
 0.02904281 0.03527453 0.02600556 0.03319467 0.02877452 0.02810003
 0.02595208 0.02296129 0.01855055 0.02447168 0.02283469 0.02345443
 0.02658407 0.02341618 0.02420639 0.02413879 0.02954723 0.03170672
 0.03088112 0.02997607]",123.09065103530884,1
1000611763,0,"[0.01078601 0.02726213 0.01547236 0.02208017 0.02554612 0.03633304
 0.01515046 0.01850459 0.02458174 0.06819556 0.019207   0.01956833
 0.04273582 0.01848623 0.02350777 0.02240267 0.01448835 0.0211384
 0.02219282 0.04064266 0.02551691 0.03460966 0.01345566 0.02303617
 0.03205072 0.02512327 0.01219519 0.04244707 0.02729706 0.02150845
 0.0175143  0.01699735 0.01811685 0.02074512 0.02653032 0.04816227
 0.03441211 0.02337658 0.02862272]",90.93021202087402,1
1015481751,0,"[0.21673201 0.12688438 0.06239591 0.00952799 0.08823459 0.04153389
 0.00952799 0.03483542 0.11346601 0.00946146 0.01529568 0.01400055
 0.01395889 0.0114737  0.01389927 0.01195082 0.01202592 0.01117974
 0.0120411  0.01174416 0.01039692 0.01091517 0.01084798 0.00973444
 0.00716544 0.00749032 0.00629172 0.00721877 0.00614611 0.00648186
 0.00681743 0.00620389 0.01612739 0.00588778 0.00653824 0.00776836
 0.00662387 0.00729349 0.00708245 0.00679886]",94.00233006477356,1
1007669144,0,"[0.01623827 0.02136737 0.01764709 0.02151595 0.03753906 0.03654194
 0.01891978 0.03411813 0.03020262 0.04340369 0.01632735 0.02101853
 0.0224965  0.02139032 0.02329555 0.02446273 0.00948523 0.02199323
 0.02527844 0.01337782 0.03506274 0.0420205  0.01598164 0.02009899
 0.03380333 0.02705435 0.01014671 0.02993274 0.02141847 0.01767731
 0.03149446 0.02534958 0.02212905 0.00846285 0.01663371 0.02022458
 0.02258398 0.01699493 0.03007045 0.04773007 0.02850996]",76.59291219711304,1
1000832665,0,"[0.01461288 0.02837388 0.01541273 0.01048719 0.03298054 0.02578021
 0.01759247 0.02996605 0.01824062 0.04062155 0.0165694  0.01666454
 0.02798011 0.02232573 0.02321544 0.02215396 0.01952726 0.02506538
 0.01635512 0.03876805 0.0141161  0.02925615 0.01467893 0.01749084
 0.0298406  0.0158575  0.01290202 0.02731481 0.01888863 0.01828268
 0.01557429 0.01433023 0.01753247 0.02060265 0.02329438 0.03768428
 0.05863989 0.02200785 0.02500556 0.04296944 0.03641448 0.02462313]",74.5443549156189,1
1000163500,0,"[0.01272999 0.02031771 0.02334213 0.02206418 0.01753273 0.02609669
 0.02206418 0.01705343 0.02690006 0.02032953 0.0215898  0.02193434
 0.02156179 0.01884757 0.02384345 0.02135705 0.02446405 0.02259247
 0.02694276 0.02446299 0.02660292 0.0261875  0.02985677 0.02738748
 0.01815102 0.02207792 0.02059764 0.02182651 0.01913865 0.02113601
 0.02182769 0.02151882 0.02103859 0.02079836 0.02225493 0.02918654
 0.0245365  0.02912967 0.02930801 0.02747316 0.03054905 0.02702572
 0.02636365]",113.65600514411926,1
